Record_ID,Employee_ID,Month,Department,Compliance_Area,Requirement,Legal_Reference,Actual,Status,Risk_Level,Owner,Action_Due_Date,Closure_Status,Source_URL
COMP-EMP0040-02,EMP0040,2026-06-01,Sales & Marketing,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0040-03,EMP0040,2026-06-01,Sales & Marketing,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0040-04,EMP0040,2026-06-01,Sales & Marketing,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0040-05,EMP0040,2026-06-01,Sales & Marketing,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0040-06,EMP0040,2026-06-01,Sales & Marketing,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0040-07,EMP0040,2026-06-01,Sales & Marketing,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0040-08,EMP0040,2026-06-01,Sales & Marketing,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0040-09,EMP0040,2026-06-01,Sales & Marketing,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0041-01,EMP0041,2026-06-01,Human Resources,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0041-02,EMP0041,2026-06-01,Human Resources,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,No,Non-Compliant,Medium,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0041-03,EMP0041,2026-06-01,Human Resources,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0041-04,EMP0041,2026-06-01,Human Resources,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0041-05,EMP0041,2026-06-01,Human Resources,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0041-06,EMP0041,2026-06-01,Human Resources,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,No,Non-Compliant,High,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0041-07,EMP0041,2026-06-01,Human Resources,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0041-08,EMP0041,2026-06-01,Human Resources,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0041-09,EMP0041,2026-06-01,Human Resources,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0042-01,EMP0042,2026-06-01,Information Technology,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0042-02,EMP0042,2026-06-01,Information Technology,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0042-03,EMP0042,2026-06-01,Information Technology,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,No,Non-Compliant,High,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0042-04,EMP0042,2026-06-01,Information Technology,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0042-05,EMP0042,2026-06-01,Information Technology,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0042-06,EMP0042,2026-06-01,Information Technology,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0042-07,EMP0042,2026-06-01,Information Technology,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0042-08,EMP0042,2026-06-01,Information Technology,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0042-09,EMP0042,2026-06-01,Information Technology,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0043-01,EMP0043,2026-06-01,Sales & Marketing,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0043-02,EMP0043,2026-06-01,Sales & Marketing,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0043-03,EMP0043,2026-06-01,Sales & Marketing,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0043-04,EMP0043,2026-06-01,Sales & Marketing,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0043-05,EMP0043,2026-06-01,Sales & Marketing,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0043-06,EMP0043,2026-06-01,Sales & Marketing,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0043-07,EMP0043,2026-06-01,Sales & Marketing,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0043-08,EMP0043,2026-06-01,Sales & Marketing,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0043-09,EMP0043,2026-06-01,Sales & Marketing,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Exception,Non-Compliant,Medium,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0044-01,EMP0044,2026-06-01,Sales & Marketing,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0044-02,EMP0044,2026-06-01,Sales & Marketing,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0044-03,EMP0044,2026-06-01,Sales & Marketing,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0044-04,EMP0044,2026-06-01,Sales & Marketing,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0044-05,EMP0044,2026-06-01,Sales & Marketing,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0044-06,EMP0044,2026-06-01,Sales & Marketing,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0044-07,EMP0044,2026-06-01,Sales & Marketing,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0044-08,EMP0044,2026-06-01,Sales & Marketing,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0044-09,EMP0044,2026-06-01,Sales & Marketing,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Exception,Non-Compliant,Medium,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0045-01,EMP0045,2026-06-01,Production,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0045-02,EMP0045,2026-06-01,Production,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0045-03,EMP0045,2026-06-01,Production,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0045-04,EMP0045,2026-06-01,Production,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0045-05,EMP0045,2026-06-01,Production,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0045-06,EMP0045,2026-06-01,Production,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0045-07,EMP0045,2026-06-01,Production,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0045-08,EMP0045,2026-06-01,Production,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Not Required/Below Threshold,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0045-09,EMP0045,2026-06-01,Production,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0046-01,EMP0046,2026-06-01,Production,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0046-02,EMP0046,2026-06-01,Production,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0046-03,EMP0046,2026-06-01,Production,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0046-04,EMP0046,2026-06-01,Production,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0046-05,EMP0046,2026-06-01,Production,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0046-06,EMP0046,2026-06-01,Production,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0046-07,EMP0046,2026-06-01,Production,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0046-08,EMP0046,2026-06-01,Production,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0046-09,EMP0046,2026-06-01,Production,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Exception,Non-Compliant,Medium,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0047-01,EMP0047,2026-06-01,Quality Assurance,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,No,Non-Compliant,High,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0047-02,EMP0047,2026-06-01,Quality Assurance,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0047-03,EMP0047,2026-06-01,Quality Assurance,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0047-04,EMP0047,2026-06-01,Quality Assurance,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0047-05,EMP0047,2026-06-01,Quality Assurance,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0047-06,EMP0047,2026-06-01,Quality Assurance,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0047-07,EMP0047,2026-06-01,Quality Assurance,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0047-08,EMP0047,2026-06-01,Quality Assurance,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Not Required/Below Threshold,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0047-09,EMP0047,2026-06-01,Quality Assurance,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Exception,Non-Compliant,Medium,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
